file,label,song_path,rel_path,beat_idx,time_sec,heuristic_score,bpm,energy_pre,energy_build,energy_drop,energy_post,energy_delta_build_to_drop,energy_delta_pre_to_drop,onset_pre,onset_build,onset_drop,onset_post,onset_delta_build_to_drop,onset_delta_pre_to_drop,bass_pre,bass_build,bass_drop,bass_post,bass_delta_build_to_drop,bass_delta_pre_to_drop,centroid_pre,centroid_build,centroid_drop,centroid_post,flatness_pre,flatness_build,flatness_drop,flatness_post,energy_drop_peak,onset_drop_peak,bass_drop_peak
"drop_labels/class_0/BeZSvjNYc70_Lost_Sky,_OPALS_-_Hero's_Ending_｜_Midtempo_Bass_｜_NCS_-_Copyright_Free_Music__cand0376__t150.83__s0.856.npz",0,"ncs_dataset/BeZSvjNYc70/Lost Sky, OPALS - Hero's Ending ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3","BeZSvjNYc70/Lost Sky, OPALS - Hero's Ending ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3",376,150.82521057128906,0.8560578227043152,149.99203491210938,0.46893969449129974,0.43608996272087097,0.4681289295355479,0.4521086722612381,0.03203896681467694,-0.0008107649557518304,1.3396626927635886,1.2670169949531556,1.3735769192377727,1.3481396198272706,0.10655992428461714,0.03391422647418407,46.5756062594327,41.88113708496094,50.83831532796224,46.30490913391113,8.957178243001302,4.262709068529539,3299.040704900568,3246.3035400390627,3141.13671875,3334.201220703125,0.0006124307904180816,0.0007404666917864233,0.0005922456621192396,0.0006912129058036954,0.47020387649536133,1.3798352479934692,51.662452697753906
"drop_labels/class_0/BeZSvjNYc70_Lost_Sky,_OPALS_-_Hero's_Ending_｜_Midtempo_Bass_｜_NCS_-_Copyright_Free_Music__cand0413__t165.63__s0.952.npz",0,"ncs_dataset/BeZSvjNYc70/Lost Sky, OPALS - Hero's Ending ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3","BeZSvjNYc70/Lost Sky, OPALS - Hero's Ending ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3",413,165.6279296875,0.9524981379508972,149.99203491210938,0.4320736581628973,0.39125873148441315,0.4481139878431956,0.4538164585828781,0.05685525635878247,0.016040329680298338,1.261165824803439,1.3025893926620484,1.3886361122131348,1.3938477873802184,0.08604671955108634,0.1274702874096958,40.72885079817338,36.53632640838623,45.997633616129555,47.25198745727539,9.461307207743324,5.268782817956172,3491.8902698863635,3232.4798828125,2859.7508951822915,2794.4969482421875,0.000805817025882954,0.0008933347067795694,0.0004973549706240495,0.0004898974060779437,0.4526144564151764,1.3914847373962402,46.418182373046875
"drop_labels/class_0/Bq1U3ctq-9Q_Sam_Day,_Zeli_-_SPINNING_｜_Melodic_House_｜_NCS_-_Copyright_Free_Music__cand0380__t158.30__s0.896.npz",0,"ncs_dataset/Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3","Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3",380,158.30203247070312,0.8964186906814575,144.60325622558594,0.1837580678137866,0.20567032545804978,0.22426927586396536,0.19084366410970688,0.018598950405915582,0.04051120805017877,1.2856786142696033,1.3030434489250182,1.3423686027526855,1.3391451358795166,0.039325153827667325,0.056689988483082265,6.652695569125089,9.118361473083496,12.062870025634766,8.256082534790039,2.9445085525512695,5.410174456509677,4165.862881747159,3922.6812255859377,3672.2919921875,3950.132763671875,0.002148632976141843,0.0017491071135737,0.0014082510412360232,0.001470297493506223,0.2308964878320694,1.3584192991256714,12.948553085327148
"drop_labels/class_0/Bq1U3ctq-9Q_Sam_Day,_Zeli_-_SPINNING_｜_Melodic_House_｜_NCS_-_Copyright_Free_Music__cand0462__t192.24__s0.947.npz",0,"ncs_dataset/Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3","Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3",462,192.23800659179688,0.9465256929397583,144.60325622558594,0.36183828386393463,0.3516854077577591,0.3951746920744578,0.39851743578910825,0.04348928431669874,0.033336408210523194,1.3532841205596924,1.3522470712661743,1.41469144821167,1.3768829822540283,0.06244437694549565,0.06140732765197754,36.18519522927024,33.1281436920166,43.09217961629232,41.92778434753418,9.96403592427572,6.906984387022078,3389.6619096235795,3341.1513427734376,3046.4303385416665,3088.7335693359373,0.0007506761784580621,0.0008857888402417302,0.0007832432941844066,0.0007522025669459253,0.4046534597873688,1.4440393447875977,44.49168395996094
"drop_labels/class_0/C07xJuLrmfg_TANTRON,_More_Plastic_-_CERBERUS_｜_DnB_｜_NCS_-_Copyright_Free_Music__cand0105__t36.32__s0.956.npz",0,"ncs_dataset/C07xJuLrmfg/TANTRON, More Plastic - CERBERUS ｜ DnB ｜ NCS - Copyright Free Music.mp3","C07xJuLrmfg/TANTRON, More Plastic - CERBERUS ｜ DnB ｜ NCS - Copyright Free Music.mp3",105,36.316009521484375,0.9556472897529602,172.265380859375,0.13578574291684412,0.26190690249204635,0.3314736286799113,0.30612481832504274,0.06956672618786497,0.1956878857630672,1.1872640306299382,1.2473317742347718,1.3438935279846191,1.324600088596344,0.09656175374984732,0.1566294973546809,0.903663846579465,13.989085340499878,20.19104830423991,14.524076461791992,6.201962963740032,19.287384457660444,3273.747003728693,3608.0937255859376,3372.2810872395835,3656.1760498046874,0.000899083478460935,0.0014503266196697951,0.0009940917564866443,0.001333938498282805,0.3330228328704834,1.3650844097137451,21.06918716430664
"drop_labels/class_0/C07xJuLrmfg_TANTRON,_More_Plastic_-_CERBERUS_｜_DnB_｜_NCS_-_Copyright_Free_Music__cand0250__t86.03__s0.965.npz",0,"ncs_dataset/C07xJuLrmfg/TANTRON, More Plastic - CERBERUS ｜ DnB ｜ NCS - Copyright Free Music.mp3","C07xJuLrmfg/TANTRON, More Plastic - CERBERUS ｜ DnB ｜ NCS - Copyright Free Music.mp3",250,86.0299301147461,0.9648742079734802,172.265380859375,0.4672578383575786,0.4893620193004608,0.5639914075533549,0.377326263487339,0.07462938825289406,0.09673356919577625,1.4147035642103716,1.4728148102760314,1.7167961597442627,1.3910026252269745,0.24398134946823125,0.3020925955338911,26.443479017777875,35.916533851623534,47.546365102132164,30.718792533874513,11.62983125050863,21.10288608435429,4436.002041903409,3419.69326171875,2498.275634765625,2709.904248046875,0.0017105690732767637,0.0009197313600452616,0.00031558432965539396,0.0004886872236966155,0.5699673891067505,1.7883304357528687,48.51649475097656
"drop_labels/class_0/C07xJuLrmfg_TANTRON,_More_Plastic_-_CERBERUS_｜_DnB_｜_NCS_-_Copyright_Free_Music__cand0439__t151.19__s0.950.npz",0,"ncs_dataset/C07xJuLrmfg/TANTRON, More Plastic - CERBERUS ｜ DnB ｜ NCS - Copyright Free Music.mp3","C07xJuLrmfg/TANTRON, More Plastic - CERBERUS ｜ DnB ｜ NCS - Copyright Free Music.mp3",439,151.18511962890625,0.9498371481895447,172.265380859375,0.1390442665327679,0.23954026624560357,0.33270196119944256,0.3049470126628876,0.093161694953839,0.19365769466667465,1.1968410123478284,1.2530576944351197,1.3370667695999146,1.3204236507415772,0.08400907516479483,0.1402257572520862,0.725883196700703,12.138682878017425,21.53815269470215,15.45980167388916,9.399469816684723,20.812269498001445,4116.658025568182,3822.49873046875,3370.3243001302085,3586.992333984375,0.0019592362964017825,0.0018980791908688843,0.001080940516355137,0.0012758242315612732,0.33315783739089966,1.3527858257293701,22.775175094604492
"drop_labels/class_0/C07xJuLrmfg_TANTRON,_More_Plastic_-_CERBERUS_｜_DnB_｜_NCS_-_Copyright_Free_Music__cand0585__t201.22__s0.968.npz",0,"ncs_dataset/C07xJuLrmfg/TANTRON, More Plastic - CERBERUS ｜ DnB ｜ NCS - Copyright Free Music.mp3","C07xJuLrmfg/TANTRON, More Plastic - CERBERUS ｜ DnB ｜ NCS - Copyright Free Music.mp3",585,201.22412109375,0.9682074785232544,172.265380859375,0.4687032943422144,0.48994359374046326,0.5633697708447775,0.3706891775131226,0.0734261771043142,0.09466647650256305,1.436446558345448,1.487348747253418,1.701870600382487,1.3671680867671967,0.21452185312906913,0.26542404203703907,26.08979745344682,35.86863021850586,46.68890889485677,31.07152051925659,10.820278676350917,20.599111441409953,4432.908425071023,3422.484326171875,2542.0032552083335,2815.13515625,0.001650331488979811,0.0009306479099905118,0.00033283727437568206,0.0006314389829640277,0.5702880024909973,1.7950429916381836,48.039119720458984
"drop_labels/class_0/CPnMek8iU1U_FUZION,_NICCHE_-_HIGH_GRADE_｜_UK_Dubstep_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0073__t61.28__s0.881.npz",0,"ncs_dataset/CPnMek8iU1U/FUZION, NICCHE - HIGH GRADE ｜ UK Dubstep ｜ NCS x Aurorian Records - Copyright Free Music.mp3","CPnMek8iU1U/FUZION, NICCHE - HIGH GRADE ｜ UK Dubstep ｜ NCS x Aurorian Records - Copyright Free Music.mp3",73,61.27745819091797,0.8810656666755676,72.46170806884766,0.35705839503895154,0.2630726136267185,0.3441876967748006,0.28927005380392073,0.08111508314808208,-0.012870698264150937,1.854210907762701,1.7736623167991639,2.0152652661005654,1.7069111108779906,0.24160294930140158,0.16105435833786452,26.26572964408181,19.858277750015258,35.067605336507164,29.432973670959473,15.209327586491906,8.801875692425355,2871.7243208451705,3197.9068359375,3308.9789225260415,2838.294470214844,0.00023834108883007005,0.0002442213433823781,0.00029387885782246787,0.00025374249162268825,0.37404051423072815,2.0735185146331787,36.64366149902344
"drop_labels/class_0/CPnMek8iU1U_FUZION,_NICCHE_-_HIGH_GRADE_｜_UK_Dubstep_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0120__t100.17__s0.622.npz",0,"ncs_dataset/CPnMek8iU1U/FUZION, NICCHE - HIGH GRADE ｜ UK Dubstep ｜ NCS x Aurorian Records - Copyright Free Music.mp3","CPnMek8iU1U/FUZION, NICCHE - HIGH GRADE ｜ UK Dubstep ｜ NCS x Aurorian Records - Copyright Free Music.mp3",120,100.17088317871094,0.6223874688148499,72.46170806884766,0.3472917838530107,0.35009005963802337,0.4138924181461334,0.3472594082355499,0.06380235850811006,0.06660063429312274,1.902423706921664,1.9591663241386414,1.8787640730539958,1.5531498730182647,-0.0804022510846456,-0.02365963386766823,28.38165317882191,30.615725898742674,35.548543294270836,30.609199714660644,4.932817395528161,7.1668901154489255,3355.0630992542615,3287.59853515625,2844.5179036458335,2263.501678466797,0.0003049798754297874,0.00034795849496731534,0.00021021658418855319,0.0001933535875650705,0.4275364279747009,1.8905616998672485,38.355281829833984
"drop_labels/class_0/CPnMek8iU1U_FUZION,_NICCHE_-_HIGH_GRADE_｜_UK_Dubstep_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0135__t112.59__s0.799.npz",0,"ncs_dataset/CPnMek8iU1U/FUZION, NICCHE - HIGH GRADE ｜ UK Dubstep ｜ NCS x Aurorian Records - Copyright Free Music.mp3","CPnMek8iU1U/FUZION, NICCHE - HIGH GRADE ｜ UK Dubstep ｜ NCS x Aurorian Records - Copyright Free Music.mp3",135,112.59355926513672,0.7986546158790588,72.46170806884766,0.3549251150001179,0.30405095815658567,0.37369081377983093,0.3002223581075668,0.06963985562324526,0.018765698779713014,1.967310677875172,1.791438239812851,2.485645055770874,2.5729692220687865,0.694206815958023,0.5183343778957019,30.371346733786844,29.019596099853516,39.20343144734701,34.142771339416505,10.183835347493492,8.832084713560164,3236.010897549716,2726.846307373047,3215.6883138020835,3661.1118408203124,0.00030108144379813564,0.0005623697370538139,0.0006573677140598496,0.0009596577554475516,0.3881879448890686,2.578747510910034,41.618614196777344
drop_labels/class_0/DM7EVwMQ4qo_NORTHNIGHT_-_First_Class_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0039__t17.16__s0.808.npz,0,ncs_dataset/DM7EVwMQ4qo/NORTHNIGHT - First Class ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,DM7EVwMQ4qo/NORTHNIGHT - First Class ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,39,17.1595458984375,0.8078160881996155,139.75746154785156,0.10380698943679983,0.3031626224517822,0.3537689745426178,0.35606821775436404,0.05060635209083558,0.24996198510581796,1.4566320397637107,1.2334484338760376,1.2625953753789265,1.2360483884811402,0.02914694150288888,-0.19403666438478417,0.3941643942486156,27.07892334461212,33.76532808939616,35.9470027923584,6.686404744784035,33.371163695147544,3853.862881747159,2368.4297607421877,2024.8260904947917,1933.1066772460938,0.0004922687869772992,0.00016744185122661293,9.951215421703334e-05,0.00010952905504382215,0.35715368390083313,1.3228883743286133,35.90864181518555
drop_labels/class_0/DM7EVwMQ4qo_NORTHNIGHT_-_First_Class_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0198__t85.29__s0.825.npz,0,ncs_dataset/DM7EVwMQ4qo/NORTHNIGHT - First Class ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,DM7EVwMQ4qo/NORTHNIGHT - First Class ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,198,85.2868881225586,0.8247358202934265,139.75746154785156,0.250748721036044,0.3305445075035095,0.4006965160369873,0.3966800421476364,0.0701520085334778,0.1499477950009433,1.413658391345631,1.1417375564575196,1.0581613779067993,1.1225268840789795,-0.0835761785507203,-0.3554970134388318,23.15016235004772,27.58610382080078,38.78865178426107,41.210422897338866,11.20254796346029,15.638489434213351,3882.5207963423295,1880.3863830566406,1149.848612467448,1225.7238647460938,0.0013900965092365038,0.00015284331684597418,1.5050646046195956e-05,2.37906464462867e-05,0.40903574228286743,1.0819474458694458,41.65523147583008
drop_labels/class_0/DM7EVwMQ4qo_NORTHNIGHT_-_First_Class_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0299__t128.72__s0.783.npz,0,ncs_dataset/DM7EVwMQ4qo/NORTHNIGHT - First Class ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,DM7EVwMQ4qo/NORTHNIGHT - First Class ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,299,128.71981811523438,0.7828884124755859,139.75746154785156,0.43541989543221216,0.4345635920763016,0.4475427468617757,0.4506302237510681,0.012979154785474123,0.012122851429563541,1.2519896247170188,1.2330731868743896,1.3231746753056843,1.2111527800559998,0.09010148843129473,0.07118505058866553,31.326411507346414,30.1145112991333,31.37938626607259,26.30896759033203,1.2648749669392885,0.05297475872617596,3652.586581143466,3640.3130126953124,3713.9004720052085,3881.82802734375,0.0011005654973401265,0.0013038798584602772,0.0011494096834212542,0.0015006577246822416,0.46012791991233826,1.361728549003601,32.63053512573242
drop_labels/class_0/DtFCniyYTrs_Kronus_-_Damaged_｜_Drumstep_｜_NCS_-_Copyright_Free_Music__cand0042__t23.41__s0.851.npz,0,ncs_dataset/DtFCniyYTrs/Kronus - Damaged ｜ Drumstep ｜ NCS - Copyright Free Music.mp3,DtFCniyYTrs/Kronus - Damaged ｜ Drumstep ｜ NCS - Copyright Free Music.mp3,42,23.40571403503418,0.8505338430404663,89.92219543457031,0.11552075364372948,0.15749527215957643,0.20888590812683105,0.19770213663578035,0.05139063596725463,0.09336515448310158,0.9670934243635698,1.1146794438362122,1.2070781389872234,1.157413160800934,0.09239869515101118,0.23998471462365356,11.915642998435281,8.99825210571289,8.57241185506185,9.459562540054321,-0.42584025065104036,-3.3432311433734316,2575.7834972034802,3327.151806640625,4018.1329752604165,4047.166259765625,0.00014109691983321682,0.0002398360207735095,0.00022310391068458557,0.0002486824028892443,0.21656790375709534,1.2485889196395874,10.296135902404785
drop_labels/class_0/DtFCniyYTrs_Kronus_-_Damaged_｜_Drumstep_｜_NCS_-_Copyright_Free_Music__cand0092__t56.74__s0.842.npz,0,ncs_dataset/DtFCniyYTrs/Kronus - Damaged ｜ Drumstep ｜ NCS - Copyright Free Music.mp3,DtFCniyYTrs/Kronus - Damaged ｜ Drumstep ｜ NCS - Copyright Free Music.mp3,92,56.73795700073242,0.842032790184021,89.92219543457031,0.20204139704054053,0.2286454200744629,0.24753806491692862,0.2611820787191391,0.018892644842465722,0.04549666787638809,1.0448866486549377,1.1270978331565857,1.1747774680455525,1.1011679589748382,0.04767963488896676,0.12989081939061475,9.892225872386586,12.956880664825439,13.981361071268717,11.798646879196166,1.0244804064432778,4.089135198882131,3959.433749112216,3709.5506591796875,3704.69677734375,3816.29677734375,0.00026177538331301713,0.0002777278306894004,0.00038551981560885906,0.000534611806506291,0.2668765187263489,1.1822082996368408,14.938641548156738
drop_labels/class_0/DtFCniyYTrs_Kronus_-_Damaged_｜_Drumstep_｜_NCS_-_Copyright_Free_Music__cand0157__t96.11__s0.869.npz,0,ncs_dataset/DtFCniyYTrs/Kronus - Damaged ｜ Drumstep ｜ NCS - Copyright Free Music.mp3,DtFCniyYTrs/Kronus - Damaged ｜ Drumstep ｜ NCS - Copyright Free Music.mp3,157,96.10739135742188,0.8690000772476196,89.92219543457031,0.07304896956140344,0.07056152001023293,0.11424674342075984,0.135537751019001,0.04368522341052691,0.0411977738593564,0.7699601000005548,0.7301549851894379,0.804124633471171,0.9153147101402282,0.07396964828173314,0.03416453347061621,9.671100876548074,14.245400094985962,27.112091064453125,16.058497810363768,12.866690969467163,17.44099018790505,1365.4590065696023,1309.7864379882812,1717.649678548177,2683.0095947265627,1.492609325608059e-05,3.508127264240102e-07,9.8512469776324e-05,0.00016962658664851916,0.12648914754390717,1.0591645240783691,32.143680572509766
drop_labels/class_0/DtFCniyYTrs_Kronus_-_Damaged_｜_Drumstep_｜_NCS_-_Copyright_Free_Music__cand0232__t142.07__s0.850.npz,0,ncs_dataset/DtFCniyYTrs/Kronus - Damaged ｜ Drumstep ｜ NCS - Copyright Free Music.mp3,DtFCniyYTrs/Kronus - Damaged ｜ Drumstep ｜ NCS - Copyright Free Music.mp3,232,142.0712890625,0.8504682183265686,89.92219543457031,0.20504492114890704,0.22457225173711776,0.24328851203123728,0.26362179815769193,0.01871626029411952,0.03824359088233023,1.0426085212013938,1.1290559649467469,1.1869206428527832,1.1389467477798463,0.05786467790603633,0.1443121216513894,9.99074935913086,13.246734619140625,14.588766733805338,12.153760743141174,1.342032114664713,4.598017374674479,3675.6776012073865,3732.373779296875,3745.0222981770835,3819.56904296875,0.00019267584139015526,0.00030860064434818925,0.0004320891263584296,0.0005912597174756229,0.26420512795448303,1.2034364938735962,15.666275978088379
"drop_labels/class_0/HF3IG43NylM_KREZUS,_Surreal_dvd_-_Fireflies_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0037__t17.83__s0.829.npz",0,"ncs_dataset/HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3","HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3",37,17.832923889160156,0.8287924528121948,128.1887664794922,0.3859004595062949,0.39060544073581693,0.42685378591219586,0.42881702482700346,0.03624834517637893,0.040953326405900936,0.9239812547510321,0.9768875241279602,1.0213019450505574,1.0171772420406342,0.044414420922597175,0.09732069029952528,61.415742353959516,53.44044036865235,56.357985178629555,54.76941833496094,2.9175448099772083,-5.057757175329961,1966.299482865767,2357.4205322265625,2241.4038899739585,2225.2221435546876,3.6639103531011976e-05,5.9513086307561024e-05,5.8020028518512845e-05,5.491242263815366e-05,0.4317246973514557,1.026167631149292,57.4846305847168
"drop_labels/class_0/HF3IG43NylM_KREZUS,_Surreal_dvd_-_Fireflies_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0050__t23.94__s0.833.npz",0,"ncs_dataset/HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3","HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3",50,23.939773559570312,0.8331357836723328,128.1887664794922,0.4074571024287831,0.4244095891714096,0.46557484070460003,0.43517366945743563,0.04116525153319045,0.058117738275816955,1.0199421915141018,1.0263609826564788,1.0577764908472698,1.0092221081256867,0.031415508190790975,0.03783429933316795,53.12039288607511,53.33353805541992,60.42368189493815,51.7012321472168,7.090143839518227,7.3032890088630396,2385.5934836647725,2285.8842041015623,2011.952880859375,2141.28056640625,6.14725874832154e-05,6.031341108609922e-05,2.662497293689133e-05,4.745475871459348e-05,0.48016154766082764,1.0650683641433716,62.68775939941406
"drop_labels/class_0/HF3IG43NylM_KREZUS,_Surreal_dvd_-_Fireflies_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0230__t108.31__s0.856.npz",0,"ncs_dataset/HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3","HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3",230,108.30947875976562,0.8563677668571472,128.1887664794922,0.4449789686636491,0.4279385656118393,0.450978547334671,0.4483288437128067,0.023039981722831726,0.00599957867102191,0.9644666639241305,1.0760392010211945,1.1427616675694783,1.1214350819587708,0.06672246654828373,0.17829500364534778,43.78396329012784,44.74546661376953,48.5545768737793,48.44637489318848,3.809110260009767,4.770613583651453,2066.993907581676,2047.8734497070313,1805.5878092447917,1829.6400268554687,8.773158333497122e-05,7.39728729968192e-05,4.405065434790837e-05,4.185295183560811e-05,0.457419753074646,1.15475332736969,49.893619537353516
"drop_labels/class_0/HF3IG43NylM_KREZUS,_Surreal_dvd_-_Fireflies_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0307__t144.40__s0.857.npz",0,"ncs_dataset/HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3","HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3",307,144.40489196777344,0.8567299246788025,128.1887664794922,0.43754787336696277,0.43062845468521116,0.47421932220458984,0.45545434653759004,0.043590867519378684,0.036671448837627074,0.988433220169761,0.9727338075637817,0.9991687933603922,0.975294291973114,0.02643498579661052,0.010735573190631231,47.132064472545274,47.83932342529297,52.562600453694664,53.06117210388184,4.7232770284016965,5.43053598114939,2112.9517711292615,2071.1947021484375,1957.5222981770833,1998.2368530273438,7.017092039776881e-05,6.734941525792238e-05,5.7280321925645694e-05,5.9628417511703445e-05,0.48352280259132385,1.0092023611068726,55.74501419067383
"drop_labels/class_0/HF3IG43NylM_KREZUS,_Surreal_dvd_-_Fireflies_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0339__t159.40__s0.875.npz",0,"ncs_dataset/HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3","HF3IG43NylM/KREZUS, Surreal_dvd - Fireflies ｜ Witch House ｜ NCS - Copyright Free Music.mp3",339,159.4049835205078,0.8754221200942993,128.1887664794922,0.43709680979902094,0.4477269411087036,0.48041583100954693,0.45125387907028197,0.03268888990084334,0.043319021210526,0.9851204481991854,0.9766154825687409,1.0050813953081768,0.9748476266860961,0.028465912739435884,0.019960947108991323,46.32415043223988,49.558646011352536,53.56000010172526,50.52267265319824,4.001354090372722,7.235849669485376,2070.664950284091,2063.804577636719,1937.7624104817708,2005.8332397460938,7.188742595396683e-05,6.15598211879842e-05,5.413827966549434e-05,6.749903477611951e-05,0.48552972078323364,1.0102808475494385,55.947166442871094
drop_labels/class_0/HHsiv8pdahE_Xaron_-_Out_Loud_｜_Electronic_｜_NCS_-_Copyright_Free_Music__cand0023__t11.46__s0.676.npz,0,ncs_dataset/HHsiv8pdahE/Xaron - Out Loud ｜ Electronic ｜ NCS - Copyright Free Music.mp3,HHsiv8pdahE/Xaron - Out Loud ｜ Electronic ｜ NCS - Copyright Free Music.mp3,23,11.459047317504883,0.6757403612136841,126.03091430664062,0.23407005044546994,0.23573500365018846,0.26324233412742615,0.2515726909041405,0.02750733047723769,0.029172283681956207,1.1749368526718833,1.1676170468330382,1.228020151456197,1.1448239803314209,0.06040310462315879,0.053083298784313726,33.294104142622515,28.24937982559204,26.656199137369793,28.308612537384032,-1.5931806882222475,-6.637905005252723,2211.587069424716,2388.712646484375,2512.7275390625,2439.458361816406,0.00013996069521288683,0.00015374789072666317,0.00014490771476024142,0.00014619888243032618,0.288669228553772,1.2445201873779297,29.44829750061035
drop_labels/class_0/HHsiv8pdahE_Xaron_-_Out_Loud_｜_Electronic_｜_NCS_-_Copyright_Free_Music__cand0167__t80.00__s0.700.npz,0,ncs_dataset/HHsiv8pdahE/Xaron - Out Loud ｜ Electronic ｜ NCS - Copyright Free Music.mp3,HHsiv8pdahE/Xaron - Out Loud ｜ Electronic ｜ NCS - Copyright Free Music.mp3,167,80.00434875488281,0.7000768184661865,126.03091430664062,0.29730410467494617,0.2922353491187096,0.3191772997379303,0.31736749708652495,0.026941950619220723,0.02187319506298413,1.1999741467562588,1.2189265012741088,1.3252169291178386,1.276675522327423,0.10629042784372977,0.12524278236157982,28.087521813132547,25.466204166412354,24.58638064066569,25.124276638031006,-0.8798235257466622,-3.5011411724668555,2408.1026500355115,2561.9223876953124,2534.210205078125,2583.8336669921873,9.328339299165897e-05,0.00015662277291994542,0.0002429489977657795,0.00020054333726875483,0.34976208209991455,1.3355870246887207,28.992746353149414
drop_labels/class_0/HHsiv8pdahE_Xaron_-_Out_Loud_｜_Electronic_｜_NCS_-_Copyright_Free_Music__cand0194__t92.86__s0.681.npz,0,ncs_dataset/HHsiv8pdahE/Xaron - Out Loud ｜ Electronic ｜ NCS - Copyright Free Music.mp3,HHsiv8pdahE/Xaron - Out Loud ｜ Electronic ｜ NCS - Copyright Free Music.mp3,194,92.85659790039062,0.6813327670097351,126.03091430664062,0.30605975877154956,0.32027455866336824,0.3328048884868622,0.3084065169095993,0.012530329823493946,0.02674512971531262,1.2932429747147993,1.2693095207214355,1.385382890701294,1.4042685866355895,0.1160733699798584,0.09213991598649462,25.246635870500043,24.942462253570557,34.013702392578125,28.452902030944824,9.071240139007568,8.767066522078082,2532.7838023792615,2574.4458740234377,2462.7420247395835,2579.4972900390626,0.00018206025230359626,0.0001863452562247403,0.0003021115262527019,0.0003651571780210361,0.35763511061668396,1.4837207794189453,34.90428924560547
drop_labels/class_0/Ha3ldo_cX8c_Crumb_Pit_-_Just_The_Way_It_Goes_｜_DnB_｜_NCS_-_Copyright_Free_Music__cand0047__t33.54__s0.773.npz,0,ncs_dataset/Ha3ldo_cX8c/Crumb Pit - Just The Way It Goes ｜ DnB ｜ NCS - Copyright Free Music.mp3,Ha3ldo_cX8c/Crumb Pit - Just The Way It Goes ｜ DnB ｜ NCS - Copyright Free Music.mp3,47,33.54122543334961,0.7730740308761597,84.94264221191406,0.2864153507080945,0.27936277687549593,0.3264951805273692,0.42883636355400084,0.04713240365187327,0.040079829819274715,1.4279979792508213,1.3498430967330932,1.3290998935699463,1.269952380657196,-0.020743203163146928,-0.09889808568087499,7.99681468443437,4.820221662521362,11.287783940633139,21.970501041412355,6.467562278111776,3.2909692561987685,4364.685924183239,4409.111547851562,4659.99169921875,4630.17607421875,0.0035204021895134992,0.0035166338551789523,0.003969429759308696,0.00268774654250592,0.3647772967815399,1.354034423828125,18.115968704223633
